id.accession,id.assay name,id.sample name,study.characteristics.organism,study.factor value.absorbed radiation dose,study.factor value.age,study.factor value.altered gravity,study.factor value.atmospheric pressure,study.factor value.cell cycle phase,study.factor value.cultivar,study.factor value.ecotype,study.factor value.exposure duration,study.factor value.generation,study.factor value.genotype,study.factor value.growth time,study.factor value.ionizing radiation,study.factor value.light,study.factor value.magnetic field,study.factor value.microgravity simulation,study.factor value.organism part,study.factor value.sample preservation method,study.factor value.soil environment exposure,study.factor value.spacecraft,study.factor value.spaceflight,study.factor value.time,study.factor value.time of sample collection after treatment,study.factor value.tissue,study.factor value.tissue segment,study.factor value.treatment
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4781992","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4781993","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4781994","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4781995","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4781996","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4781997","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4781998","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4781999","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782000","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"First generation (S1)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"non-irradiated",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782002","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"non-irradiated",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782003","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"non-irradiated",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782004","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"non-irradiated",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782005","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"non-irradiated",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782006","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782007","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782008","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782009","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782010","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782011","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782012","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782013","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782014","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-520","OSD-520_dna-methylation-profiling_whole-genome-bisulfite-sequencing_illumina","GSM4782015","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Second generation (S2)",NaN,NaN,"Cesium-137 gamma radiation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX3_Frac1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX3_Frac2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX3_Frac3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX3_Frac4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX3_Frac5.raw","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX3_Frac6","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX4_Frac1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX4_Frac2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX4_Frac3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX4_Frac4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX4_Frac5","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_MEM-MIX4_Frac6","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX1_Frac1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX1_Frac2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX1_Frac3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX1_Frac4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX1_Frac5","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX1_Frac6","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX2_Frac1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX2_Frac2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX2_Frac3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX2_Frac4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX2_Frac5","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_protein-expression-profiling_mass-spectrometry_ltq orbitrap velos(thermo scientific)","20220218_SOL-MIX2_Frac6","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","FT-A2_S7_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","FT-B2_S8_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","FT-C2_S9_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","FT-D2_S10_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","FT-E2_S11_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","FT-F2_S12_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GC-A2_S1_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GC-B2_S2_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GC-C2_S3_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GC-D2_S4_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GC-E2_S5_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-522","OSD-522_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GC-F2_S6_L001","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Shoots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-531","GLDS-531_transcription-profiling_dna-microarray_agilent","GSM1410577 1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"10 {minute}",NaN,NaN,"Lower flanks","gravi-stimulation"
"OSD-531","GLDS-531_transcription-profiling_dna-microarray_agilent","GSM1410577 2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"10 {minute}",NaN,NaN,"Lower flanks","gravi-stimulation"
"OSD-531","GLDS-531_transcription-profiling_dna-microarray_agilent","GSM1410578 1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"10 {minute}",NaN,NaN,"Upper flanks","gravi-stimulation"
"OSD-531","GLDS-531_transcription-profiling_dna-microarray_agilent","GSM1410578 2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"10 {minute}",NaN,NaN,"Upper flanks","gravi-stimulation"
"OSD-531","GLDS-531_transcription-profiling_dna-microarray_agilent","GSM1410579 1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"30 {minute}",NaN,NaN,"Lower flanks","gravi-stimulation"
"OSD-531","GLDS-531_transcription-profiling_dna-microarray_agilent","GSM1410579 2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"30 {minute}",NaN,NaN,"Lower flanks","gravi-stimulation"
"OSD-531","GLDS-531_transcription-profiling_dna-microarray_agilent","GSM1410580 1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"30 {minute}",NaN,NaN,"Upper flanks","gravi-stimulation"
"OSD-531","GLDS-531_transcription-profiling_dna-microarray_agilent","GSM1410580 2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"30 {minute}",NaN,NaN,"Upper flanks","gravi-stimulation"
"OSD-565","OSD-565_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM6604835","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Not Applicable","Plant Leaves",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Treatment 1"
"OSD-565","OSD-565_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM6604836","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Not Applicable","Plant Leaves",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Treatment 1"
"OSD-565","OSD-565_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM6604837","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Not Applicable","Plant Leaves",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Treatment 1"
"OSD-565","OSD-565_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM6604838","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Not Applicable","Plant Roots",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Treatment 1"
"OSD-565","OSD-565_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM6604839","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Not Applicable","Plant Roots",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Treatment 1"
"OSD-565","OSD-565_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM6604840","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Not Applicable","Plant Roots",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Treatment 1"
"OSD-565","OSD-565_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM6604841","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Not Applicable","Plant Leaves",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Treatment 2"
"OSD-565","OSD-565_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM6604842","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Not Applicable","Plant Leaves",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Treatment 2"
